url,title,source_date,content,category,author
https://www.independent.co.uk/news/business/office-for-national-statistics-inflation-bank-of-england-press-association-ing-b2886238.html,Why has inflation fallen and what does it mean for me?,2025-12-17T13:36:23.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our UK inflation fell to an eight-month low in November as Black Friday sales and a dip in food prices helped ease the cost of living. The rate of Consumer Prices Index (CPI) inflation fell to 3.2% in November, from 3.6% in October, the looks at what is behind the drop and what it means for households and the economy. is the term used to describe the rising price of goods and services. The inflation rate refers to how quickly prices are going up. November’s inflation rate of 3.2% means if an item cost £100 a year ago, it would now cost £103.20. It is below the 3.6% rate recorded in October, meaning that prices are rising at a slower rate than they were before. The ONS said the biggest factor driving inflation down last month was lower food prices. Items such as bread, cereals and cakes, butter, cheese and pasta got cheaper between October and November, while alcoholic drinks including beer and wine also decreased. However, food prices are still higher than they were last year, with the annual inflation rate coming in at 4.2% in November – albeit lower than the 4.9% October rate. The price of some food and drinks has spiked over the past year, with annual rises including beef up 27.7%, chocolate rising by 17.3% and coffee up 14.5%. Sarah Coles, head of personal finance for , said this means that people’s “experiences at the supermarket will still depend enormously on what you buy”. The ONS said its data pointed to there being bigger Black Friday sales this year than in 2024, which helped lower the price of clothes and shoes. Black Friday has become a key time for retailers to attract shoppers with discounts that last well beyond the specific November shopping date. The ONS said women’s clothing fell the most, with falls for items such as trousers and skirts. Ms Coles said that sluggish sales through the year may have “persuaded retailers that they have to work harder to get people through the doors – so discounts were heavier”. While November’s inflation rate fell sharply, some economists have cautioned that it is likely to be a one-off, with factors such as Black Friday sales potentially skewing the data. Rob Wood, chief UK economist for Pantheon Macroeconomics, said that prices fell by more than expected for items including clothes, furniture and games, toys and hobbies, warning that this will “likely reverse” in the coming months. , said he was expecting inflation to edge higher in December, particularly due to a seasonal spike in air fares. However, he said the “latest drop in inflation fits into a broader body of evidence suggesting that price pressures are cooling”, adding: “We expect headline inflation to fall pretty close to 2% by May.” Most economists think that the latest set of inflation data will be enough to convince policymakers to cut interest rates when they next meet on Thursday. The Bank of England is widely expected to reduce rates to 3.75% from 4%. Charlotte Kennedy, chartered financial planner for Rathbones, said the inflation reading “paves the way for a possible pre-Christmas rate cut, particularly given the need to stimulate the economy and address the ongoing malaise in employment and job opportunities”. “Measures announced at the Budget – such as freezing rail fares until 2027, cutting fuel duty, and reducing energy bill costs – are expected to shave around 0.5 percentage points off headline inflation by the middle of next year,” she said. She added that this raises the prospect of the Bank of England reaching its 2% target rate for CPI inflation “in the not-too-distant future”.",business,The Independent
https://www.independent.co.uk/news/business/bank-of-england-whitbread-london-inflation-andrew-bailey-b2887270.html,FTSE 100 and sterling rise after Bank of England rate cut,2025-12-18T17:36:37.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our closed in the green on Thursday, following the Bank of England’s decision to cut rates and a hold from the European Central Bank. In a split vote, the Bank’s Monetary Policy Committee (MPC) voted five to four to reduce interest rates by 25 basis points, which takes the bank rate to 3.75% from 4%. Five members of the MPC, including Governor , supported the cut, judging that upside risks to inflation have continued to recede. AJ Bell’s Laith Khalaf said: “A Christmas rate cut will bring some much-needed financial cheer to households and businesses across the country, especially those who are battling to keep the show on the road. “But there were definite signs of hawkishness in the minutes of the MPC meeting.” is now expected to fall back closer to the 2% target in the spring… But this has failed to significantly move the dial for some members of the rate-setting committee. “The vote to cut rates was still close, with four members wanting to hold rates at 4%…That suggests they may be worried about a U-shaped trajectory for (consumer price inflation), settling at a rate above 2% in the medium term.” The analyst concluded: “All in all, the rhetoric and tone of the committee’s minutes look pitched at restraining animal spirits. Despite the rate cut, the Bank remains in cautious mode, wary of both persistent inflation and policy errors.” The FTSE 100 index closed up 63.45 points, 0.7%, at 9,837.77. The FTSE 250 ended up 160.83 points, 0.7%, at 22,325.59, and the All-Share closed up 4.88 points, 0.7%, at 756.36. In European equities on Thursday, the CAC 40 in Paris closed up 0.8%. The European Central Bank (ECB) on Thursday left interest rates unchanged, as expected, amid a brighter economic forecast. The decision leaves the interest rates on the deposit facility, the main refinancing operations and the marginal lending facility unchanged at 2%, 2.15% and 2.4% respectively. Quilter Cheviot’s Richard Carter said: “The ECB’s decision to maintain its hold on rates comes as a surprise to no one, and 2026 looks likely to be similarly uneventful unless there is a significant shift in the economic outlook. “Most economists expect rates to remain unchanged throughout next year, particularly after Christine Lagarde reaffirmed her confidence that current monetary policy is well-positioned. “While a rate cut cannot be entirely ruled out if inflation continues to surprise on the upside, any movement is likely to be minimal for the foreseeable future.” The pound was quoted higher at 1.3387 dollars at the time of the London equities close on Thursday, compared to 1.3359 dollars on Wednesday. It had bought 1.3356 dollars just before the Bank’s rate decision. The euro stood at 1.1730 dollars, lower against 1.1749 dollars. Against the yen, the dollar was trading lower at 155.46 yen compared to 155.55 yen. Stocks in New York were higher. The Dow Jones Industrial Average was up 0.9%, the S&P 500 index up 1.4%, and the Nasdaq Composite up 1.9%. The yield on the US 10-year Treasury was quoted at 4.11%, narrowing from 4.17%. The yield on the US 30-year Treasury was quoted at 4.79%, narrowing from 4.83%. Brent oil was quoted higher at 60.23 dollars a barrel at the time of the London equities close on Thursday, from 59.91 dollars late on Wednesday. Gold was quoted higher at 4,370.61 dollars an ounce against 4,326.25 dollars. Back on the London Stock Exchange, led the FTSE 100, up 6% after activist investor Corvex Management LP took a more than 6% stake in the Bedfordshire, England-based hotel and restaurant owner. Corvex said the Premier Inn owner trades at a discount not only to its “fundamental value” but at a discount to the value of its UK freehold hotel portfolio alone, and urged Whitbread to commission a third-party strategic review of its capital allocation priorities. In response, a Whitbread spokesperson said the company “has a clear strategy and business model, and our five-year plan is designed to deliver strong returns for shareholders through growth in both the UK and Germany”. Referring to the UK government budget announcement last month, which increased business rates for some properties, the spokesperson said: “We run our business for the long-term but remain flexible and as stated in our announcement on November 28, we are exploring various options to further drive profits, margins and returns in light of the impact of measures in the UK budget.” BP rose 0.1%. The London-based oil major’s chief executive Murray Auchincloss will step down on Thursday and be replaced by Woodside Energy boss Meg O’Neill. Carol Howle, current executive vice president, supply, trading & shipping of BP, will serve as interim chief executive until Ms O’Neil joins on April 1 2026. Ms O’Neill has been chief executive of Woodside Energy since 2021, where she oversaw the acquisition of BHP Petroleum International. On AIM, Tekmar rose 19%. The technology and services provider for the offshore energy industry announced that it had won a “significant contract award” worth more than 8 million dollars with an existing engineering, procurement & construction customer. Tekmar will provide its services to a “major UK offshore wind farm”, and said the deal reflects its “track record in delivering reliable, technically robust protection technology”. Small-cap Topps Tiles lost 6.3%, after the tile retailer went ex-dividend, meaning new buyers do not qualify for the latest payout. However, its stock is still 14% higher for the year to date. The biggest risers on the FTSE 100 were Whitbread, up 146.3p at 2,591.3p; Rolls-Royce, up 42p at 1,144p; Rentokil Initial, up 15.8p at 448.5p; Melrose, up 14.8p at 565.4p; and Smiths, up 62p at 2,394p. The biggest fallers on the FTSE 100 were United Utilities, down 18p at 1,185p; GSK, down 21p at 1,812.5p; Bunzl, down 18.4p at 420.4p; Pershing Square, 36p at 4,932p; and Coca-Cola Europacific, down 50p at 6,88p. On Friday’s economic calendar, the UK has consumer confidence, retail sales and public sector net borrowing. On Friday’s UK corporate calendar, Carnival and WH Smith publish their full-year results.",business,The Independent
https://www.independent.co.uk/news/business/tgi-fridays-uk-closing-b2889083.html,TGI Fridays jobs at risk as UK operator files for administration,2025-12-22T17:07:34.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our ’ UK operations, Liberty Bar and Restaurant Group, has filed a notice of intent to appoint administrators for the second time this month. The latest filing, lodged on 19 December, follows a similar filing made just two weeks prior. The move is understood to be a strategic effort by the family dining brand, which This period is crucial for securing a potential rescue deal and thoroughly assessing options to ensure its long-term viability. The legal process of filing the notice temporarily halts debt collection and provides the company with a further 10 days to find a new buyer or attract investment. Despite the proceedings, all of the group’s UK are expected to continue operating as normal throughout the Christmas period. The company, which has more than 2,000 staff, is working with experts from advisory firm Interpath. in 1965 with a party-led theme . It continues to operate a string of restaurants in the US. After its previous UK operator fell into administration, its remaining restaurants were Breal Capital and Calveton UK in 2024. In July this year, the company’s UK eateries had what was described by bosses as a “full brand reset”. The initiative included updating half of its dishes and reworking 70 per cent of its grill items, promising new flavours and increased customisation. Bosses also said there were plans to revive the brand’s “Americana” influence and theatre theme – with some locations reintroducing photo booths and candyfloss machines. TGI Fridays said at the time that it was launching a comeback offer to mark the relaunch and prompt more diners to come back. who ordered from the menu across Independence Weekend – the US holiday celebrated between July 4-6 – received a voucher for a free return meal.",business,The Independent
https://www.independent.co.uk/news/business/inflation-deutsche-bank-bank-of-england-autumn-budget-b2885623.html,"Inflation to cool further in November as food prices dip, economists think",2025-12-16T15:28:57.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our is set to have eased further last month after a dip in food costs helped offset a jump in hotel prices, economists think. The rate of Consumer Prices Index (CPI) inflation is widely expected to fall to 3.5% in November, from 3.6% in October. It would mean prices across the UK are continuing to rise, but at a slower rate than before. Inflation remained elevated throughout the summer, but October marked a turning point with the CPI rate dropping for the first time in five months. Economists think that slightly lower prices in supermarkets will have helped inflation cool further last month. Rob Wood and Elliott Jordan-Doak, economists for Pantheon Macroeconomics, said that “food prices falling month-on-month” will help “drag inflation down” in November. Food prices had risen sharply in October, official data showed, with inflation for everyday groceries such as bread, cereal, milk and coffee accelerating. The economists predicted that this will help offset a “chunky hotel price rise” and inflation across catering, leisure and hospitality firms remaining elevated during the month, “likely as continued strong labour costs – in part due to payroll tax hikes – boost prices”. Sanjay Raja, chief UK economist for , also projected the rate of CPI to fall to 3.5% in November. “After peaking in August, we expect inflation to continue on its downward trajectory,” he said. measures have lowered our projections for inflation for next year – particularly in the spring. Lower energy prices have also helped lower our projections. “We see CPI landing pretty close to target from spring next year before more sustainably returning to target in 2027.” The Bank of England is tasked with keeping inflation at its 2% target level. The next set of inflation data will be published a day before the Bank announces its decision on interest rates. Most economists are expecting rates to be cut as slowing inflation, rising unemployment and a flatlining economy encourage policymakers to ease borrowing costs before Christmas.",business,The Independent
https://www.independent.co.uk/news/business/mothercare-london-boots-sales-middle-east-b2889418.html,Mothercare looking to ‘rebuild scale’ in UK and worldwide,2025-12-23T09:17:57.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our has said it is looking to rebuild its presence in the UK and worldwide despite posting further losses after seeing half-year sales tumble. The London-listed firm, which sells its ranges through franchised stores across the globe, reported pre-tax losses of £1.4 million for the six months to September 27, against losses of £1.8 million a year ago. by franchise partners slumped 25% to £90.7 million, or 22% lower on a constant currency basis, as trading was knocked by store closures in the and the imminent ending of its exclusive tie-up with high street retailer Underlying earnings more than halved to £800,000 in the first half, down from £1.7 million a year earlier. Chairman Clive Whiley said despite the trading pressures, the firm had “stabilised” thanks to moves to downsize the business and cut its debts, which fell to £5.8 million from £17.1 million in September last year. He said: “From this position of relative strength our key focus for 2026 is to pursue options to rebuild our scale and operations both in the UK and globally, alongside pursuing the refinancing of our existing debt financing facilities.” The group also confirmed it is mulling refinancing options after breaching the terms of a key lending agreement. It said this meant a loan with its main lender was now repayable on demand. Mothercare said: “The group continues to benefit from the ongoing support of its lender and we have regular and positive discussions with them. “We continue to have sufficient cash to trade for the foreseeable future.” Mothercare has been working on a transformation plan for a number of years. As part of the group’s overhaul, it struck a £30 million joint venture deal with Reliance Brands UK in October last year across South Asia and a licence agreement for Turkey, with Ebebek. Mr Whiley said these deals were “now bearing fruit”. But the firm is still looking for a new chief executive, with day-to-day management being run by the chief financial officer and the wider operating board, with oversight from Mr Whiley. “We continue to anticipate the search for a new chief executive officer to be fulfilled as a natural consequence of the multiple strategic discussions currently in train,” he said.",business,The Independent
https://www.independent.co.uk/news/business/london-anglo-american-aim-bank-of-england-cpi-b2887975.html,FTSE 100 in the green after lower-than-expected US inflation figures,2025-12-19T17:23:52.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our closed mostly higher on Friday, in light of lower-than-expected US inflation the day before. The US consumer price index rose by 2.7% in November from a year before, slowing from 3.0% annual inflation in September. Market consensus cited by FXStreet had expected inflation to increase to 3.1% in November. “The knife-edge nature of yesterday’s rate decision by the Bank of England is keeping UK stocks in check and stalled the FTSE 100’s push towards the 10,000 mark,” said AJ Bell’s Danni Hewson. “Investors have responded to the reality that we could be approaching the end of the current rate-cutting cycle.” reading in the US suggests the Federal Reserve might have more scope for rate cuts next year.” The FTSE 100 index closed up 59.65 points, 0.6%, at 9,897.42. The FTSE 250 ended down 12.88 points, 0.1%, at 22,312.71, and the All-Share closed up 1.03 points, 0.1%, at 757.39. edged up 0.4% after reporting that it was striving to wrap up the sale of its nickel business and that it had restarted efforts to dispose of its remaining coal operation. The London-based diversified miner previously suffered a setback, after Peabody Energy abruptly ended its bid to acquire Anglo American’s steelmaking coal assets in Australia. Anglo American said on Friday it has reinitiated a formal process to sell the remaining steelmaking coal business. The miner also said it is working to finalise the last regulatory approval with the European Commission required to complete the transaction, first announced in February this year. Carnival, on the FTSE 250, jumped 17%. The Florida-based cruise operator’s pre-tax profit jumped 45% to a “record” 2.77 billion dollars in the financial year ended November 30, from 1.92 billion dollars a year ago. Revenue climbed 6.4% to 26.62 billion dollars, also a record, from 25.02 billion dollars, with passenger ticket revenue growing 5.8% to 17.42 billion dollars. Carnival also announced the reinstatement of dividends, declaring a quarterly payout of 15 US cents. For the full year 2026, the company expects adjusted net income to grow by 12%. In small caps, Seraphim Space rose 8.8%. The space technology-focused investor’s largest holding, ICEYE, has won a 1.7 billion euro deal through a joint venture with arms firm Rheinmetall AG. The JV will provide the German armed forces with radar services. On AIM, Revel Collective plunged 74%. The bar and pub company said that “a number of credible parties” were in talks with the firm to potentially acquire the businesses it operates, but it warned that any deal is unlikely to return any value to shareholders. The Zimbabwe-focused gold miner has “welcomed” revised provisions announced by the Zimbabwean government on the gold mining sector. A proposal to up a royalty rate to 10% from 5% will now only apply if the bullion price tops 5,000 dollars an ounce, and not 2,500 dollars. Also, a proposed tax change on capital expenditure treatment has been withdrawn. Caledonia said that so long as the gold price remains below 5,000, dollars there will be no change to its financial outlook. In European equities on Friday, the CAC 40 in Paris closed up 0.3%, while the DAX 40 in Frankfurt ended up 0.3%. The pound was quoted at 1.3373 dollars at the time of the London equities close on Friday, lower compared with 1.3387 dollars on Thursday. The euro stood at 1.1715 dollars, lower against 1.1730 dollars. Against the yen, the dollar was trading higher at 157.46 yen compared with 155.46 yen. Stocks in New York were higher. The Dow Jones Industrial Average was up 0.6%, the S&P 500 index up 0.7%, and the Nasdaq Composite up 0.8%. The yield on the US 10-year Treasury was quoted at 4.14%, widening from 4.11%. The yield on the US 30-year Treasury was quoted at 4.82%, widening from 4.79%. Brent oil was quoted at 60.16 dollars a barrel at the time of the London equities close on Friday, down from 60.23 dollars late Thursday. Gold was quoted lower at 4,348.80 dollars an ounce, against 4,370.61 dollars on Thursday. The biggest risers on the FTSE 100 were Endeavour Mining, up 120.00p at 3,910.00p, Rolls-Royce, up 26.00p at 1,170.00p, DCC, up 103.52p at 5,019.52p, Melrose Industries, up 11.20p at 576.60p, and Spirax, up 120.00p at 6,850.00p. The biggest fallers on the FTSE 100 were Barratt Redrow, down 10.16p at 368.64p, Persimmon, down 32.00p at 1,317.00p, JD Sports Fashion, down 2.05p at 84.63p, Berkeley Group, down 70.00p at 3,884.00p, and Marks & Spencer, down 5.50p at 326.60p. On Monday’s economic calendar, the UK releases current account and gross domestic product data. On Monday’s UK corporate calendar, no significant events are scheduled.",business,The Independent
https://www.independent.co.uk/news/business/wh-smith-deloitte-hobbycraft-b2890218.html,WH Smith to claw back £1.5m from ex-bosses after accounting scandal,2025-12-24T16:33:50.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our WH Smith is to claw back around £1.5 million in overpaid bonuses from former bosses following an accounting blunder at the retail firm’s US arm. The travel retail specialist confirmed last week it is being investigated by the UK’s financial watchdog after it overstated profits for its North American business by as much as £50 million due to issues with its audit process. Carl Cowling resigned as WH Smith’s chief executive last month after a report by The company said on Wednesday in its annual report that annual bonus payments for Mr Cowling and former finance chief Robert Moorhead have been recalculated for 2023 and 2024. It has also recalculated the payment of long-term share bonuses from a 2021 scheme for executives. WH Smith said it overpaid Mr Cowling £516,000 in cash and 60,182 deferred shares worth £374,933 based on the latest closing price for the firm. It overpaid Mr Moorhead by £372,000 in cash and £272,493 worth of shares. It said it would now seek to “claw back” both of these payments from the former bosses. WH Smith also confirmed that it did not pay annual or long-term bonuses to Mr Cowling for the past financial year. As a result, his total pay deal tumbled to £724,000 for the year to August 2025, from £2.71 million for the same period a year earlier. The retailer told investors last week that it had kickstarted a remediation plan, which aims to strengthen its governance and controls, ensure processes are aligned across the group, and enact cultural change involving training and monitoring. Its board is currently searching for a permanent group chief executive. WH Smith is now focused solely on its 1,300 shops in global travel locations, including at airports and train stations, after selling its high street chain of about 480 shops to As part of the deal, the WH Smith name is disappearing from British high streets and being replaced by brand TGJones. The slimmed-down business reported a pre-tax profit of £108 million for the year to the end of August, excluding what it deems one-off costs.",business,The Independent
https://www.independent.co.uk/money/property-search-boxing-day-bounce-christmas-b2888782.html,Why this year’s ‘Boxing Day bounce’ could be the perfect time to find your new home,2025-12-22T08:51:40.000Z,"Across many parts of the UK, 26 December is associated with turkey curry, visiting relatives and general lazing after the main Christmas get-together. But there is another more unconventional activity that can be hugely popular: Known as the ‘Boxing Day bounce’, websites often record bumper rises in online clicks. At Zoopla for example, Christmas Day is the lowest volume of visitors looking at for sale and this increases by nearly 70 per cent the following day. The growth in traffic then continues, reaching a peak three to four weeks later. As Richard Donnell, executive director at Zoopla puts it: “After another day spent with family and friends, and perhaps indulging a little too much, many Brits turn their thoughts to property on Boxing Day, with the new year and the goals it brings on the horizon. Our data shows a real mix of browsers.” What’s more, new research shared with by mortgage broker Alexander Hall suggests consumers have market conditions that could make Boxing Day 2025 a favourable time to start searching for a property. The company found borrowers entering the market today are , and reduced monthly costs compared to last Christmas. giving some momentum to the market, could offer comfort to would-be buyers unsure Alexander Hall’s analysis shows mortgage product availability and the rates on offer have improved across all segments of the market when compared to last Christmas. As the table below shows, as of 5 December the number of mortgage products have climbed as much as 68 per cent in one category, compared with 12 months prior. During the same period the average mortgage rate for buy-to-let investors is 0.77 per cent lower, down 0.6 per cent for first-time purchasers, the average rate for home movers has fallen 0.42 per cent and for those remortgaging by 0.34 per cent. Get a free fractional share worth up to £100. Get a free fractional share worth up to £100. Richard Merrett, managing director of Alexander Hall, says product availability has benefited from the Bank of England holding in recent months which has brought much-needed stability and allowed both lenders and borrowers to plan with greater confidence. He says: “While the Autumn Budget may have disappointed buyers hoping for direct support, the reality is that market conditions this Christmas are considerably more favourable than they were a year ago.” Merrett adds: “What’s more, we’re now seeing clear affordability improvements from an income-to-lending perspective. Many major lenders have strengthened their affordability assessments over recent months, allowing borrowers to access higher loan amounts than were possible a year ago.” The main new update announced in chancellor Rachel Reeves’ Budget was a ‘mansion tax’ impacting residential properties in England worth £2m or more. But there was no changes around stamp duty reform for home buying, much to the disappointment of many would-be buyers. Earlier this month property website Rightmove said it was anticipating a bigger-than-usual Boxing Day bounce, as many of those who paused plans due to Budget uncertainty join the traditional start of the busier home-moving season. The firm’s survey of over 10,000 potential movers found that nearly one in five were waiting for the outcome of the Budget to resume their moving plans. Angela Kerr, director at property advice website HomeOwners Alliance, says factors that make next year look like a good year to move include house prices being relatively stable and mortgage rates edging lower. There remain a number of obstacles that make residential purchases difficult. Kerr comments: “The biggest deterrent for many households remains stamp duty. Our 2025 HomeOwners Survey found 24 per cent of UK homeowners cited stamp duty as a barrier to moving in the past two years.” Jeremy Leaf, a north London estate agent and a former RICS residential chairman, says the signs for a Boxing Day bounce are looking good - however his experience is that while the quantity of responses may increase at that time of year, the quality does not always follow. “It takes a while for us to really appreciate how serious activity is likely to be over the next few months,” he said. “I wouldn’t recommend buyers necessarily jumping in and making decisions but to carefully consider what is available and how strong their position is…. Interest rates may come down a little further but they tend to do so for a reason – in order to stimulate the economy amid concerns about growth and activity – so be very careful as to what you can afford.”",business,The Independent
https://www.independent.co.uk/news/business/wh-smith-deloitte-financial-conduct-authority-hobbycraft-b2887595.html,WH Smith bids to recover overpaid bonuses to bosses as accounting issues probed,2025-12-19T09:09:24.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our WH Smith has said it plans to recover overpaid bonuses from former bosses following an accounting blunder within its US business that is being investigated by the UK’s financial watchdog. Reporting its delayed annual results, interim boss Andrew Harrison said he was “acutely aware that we have much to do to rebuild confidence” in WH Smith. The business was found to have overstated profits for its North American business by as much as £50 million due to issues with its audit process. This led to its annual results being pushed back twice from when they were originally due to be released on November 12. Carl Cowling resigned as WH Smith’s chief executive last month after a report by On Friday, WH Smith confirmed that it was under investigation by the as a result of the issues. It also said the board was applying “malus and clawback” to recover overpaid bonuses from former executive directors after profits were restated for the financial year to the end of August 2024. This refers to processes where performance-based bonuses granted to staff members can be reduced, cancelled or repaid to firms. The retailer told investors that it had kickstarted a remediation plan following the issues, which aims to strengthen its governance and controls, make sure processes are aligned across the group, and enact cultural change involving training and monitoring. Its board is currently searching for a group chief executive to appoint on a permanent basis. Mr Harrison said: “It has been a difficult end to the year for the group. “The board and I are acutely aware that we have much to do to rebuild confidence in WH Smith and deliver stronger returns as we move forward. “We are acting at pace progressing our remediation plan and are committed to ensuring that we strengthen our financial controls and governance as we move forward.” WH Smith is focused solely on its 1,300 shops in global travel locations – such as in airports and train stations – after selling its high street chain of about 480 shops to As part of the deal, the WH Smith name is disappearing from British high streets and being replaced by brand TGJones. The slimmed-down business reported a pre-tax profit of £108 million for the year to the end of August, excluding what it deems one-off costs. Its trading profit in the US came in at £15 million for the year. Group sales increased by 5% year-on-year to £1.6 billion, with growth in both the UK and the US. WH Smith said it was commencing its biggest ever store revamp programme in 2026, which will result in short-term disruption as it shifts to a “one-stop-shop” format that brings together travel essentials, food-to-go and health and beauty.",business,The Independent
https://www.independent.co.uk/money/capital-gains-tax-bill-rules-tips-investing-isa-cgt-b2888775.html,Capital Gains Tax is becoming a £30bn investor nightmare - here’s why and how to cut your bill,2025-12-22T08:56:54.000Z,"One thing that was clear in last month’s Budget was that the chancellor plans to rely on background rises to plug holes in the public finances. Rachel Reeves may not have increased your income tax rate, but One area where the government will make money is (CGT). Data from Hargreaves Lansdown shows ’s take will rise from £13.7bn at the start of this parliament to £30bn by 2030/31. “The slashing of the CGT allowance has been swift and dramatic,” says Sarah Coles, head of personal finance at Hargreaves Lansdown. “It means more people face paying more of this tax, and some people are being exposed to it for the first time,” says Coles. And it’s not the only reason this tax is set to take a bigger bite out of your profits. You pay CGT on profits made from selling or disposing of an asset. The gain is taxed, not the full sale price, and you can deduct some expenses too. Capital Gains Tax is levied on profits from the sale of second homes and buy-to-let properties, as well as investments and assets like art, antiques and jewellery if they are worth more than £6,000 each. Crypto assets are also subject to CGT. Basic-rate income taxpayers pay CGT at 18 per cent, but that rises to 24 per cent for higher and additional rate taxpayers. The leap in CGT receipts is down to several factors. It started with the slashing of the Capital Gains Allowance – that’s the amount you can make from selling assets before tax is due. It was £12,300 in 2023 before being cut to £6,000 and is now just £3,000. Additionally, the main CGT rate has also risen. Back in 2023 basic-rate taxpayers paid it at 10 per cent and the higher rate was 20 per cent. This rose to 18 per cent and 24 per cent in October 2024. Get a free fractional share worth up to £100. Get a free fractional share worth up to £100. That increase in rates is even more potent when combined with frozen tax thresholds. As more people are dragged into paying the higher rate of income tax, they will also pay the higher CGT rate. “People are also realising significant gains,” says Coles. “Landlords are continuing to sell up as the rules tighten, and investment properties bought before the pandemic boom may have delivered impressive gains. “Meanwhile record levels of share prices mean those investing outside an or pension may also have bigger CGT bills. Nobody is lamenting having made bigger gains, but they may come with the sting in the tail of higher taxes.” All this means HMRC is set to more than double what it makes from CGT over the next five years. “For wealthy families, entrepreneurs and long-term investors, Capital Gains Tax is more than a technicality; it is a material drag on the value you work hard to create,” says Bertie Scott-Hopkins, director and chartered financial planner at EXE Capital Management. “Fortunately, the UK tax system offers a wide range of legitimate and highly effective strategies to reduce, defer or even eliminate CGT exposure when your planning is proactive and well-structured.” One of the best ways to cut a CGT bill is to make the most of your tax-free allowance and use your spouse or civil partner’s too. We each can make gains of up to £3,000 per tax year without having to pay CGT. You can transfer assets to your spouse or civil partner without attracting any tax so make sure you use both your allowances. This can also help if one of you pays income tax at a lower rate. If assets are transferred to them before sale, then you will cut the CGT rate from 24 per cent to 18 per cent if you are a higher or additional rate taxpayer. “Thoughtful planning of sale dates, particularly between spouses, ensures more gains fall within this tax-free band,” says Scott-Hopkins. Also, use your £20,000 ISA allowance each year. “You should shelter as much of your portfolio in ISAs as possible,” says Coles, as you won’t pay tax on gains or income. If you have investments outside an ISA, you can use the Bed and ISA process to move eligible assets into an ISA. You can also use any losses you’ve made when selling a taxable asset to offset other gains in the same or future tax years. HMRC allows you to offset them for up to four years. “Carrying losses forward creates a valuable buffer that can neutralise future gains and smooth long-term tax exposure,” says Scott-Hopkins. Finally, consider deferring sales until you are in a lower tax band. “Realising gains in a year when income is lower, for example after retirement, can reduce the CGT rate significantly,” he adds. “With careful timing, this becomes one of the simplest and most effective planning tools.”",business,The Independent
